aliMallSeller,anony,appendComment,attributes,attributesMap,aucNumId,auctionPicUrl,auctionSku,buyCount,carServiceLocation,cmsSource,displayRatePic,displayRateSum,displayUserLink,displayUserNick,displayUserNumId,displayUserRateLink,dsr,fromMall,fromMemory,gmtCreateTime,goldUser,headExtraPic,id,memberIcon,pics,picsSmall,position,rateContent,rateDate,reply,sellerId,serviceRateContent,structuredRateList,tamllSweetLevel,tmallSweetPic,tradeEndTime,useful,userIdEncryption,userInfo,userVipLevel,userVipPic
False,True,,,,0,,颜色:黑色小人字纹;尺码:44C,0,,天猫,,0,,p***1,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 25, 'year': 117, 'month': 11, 'time': 1512473109000, 'day': 2, 'seconds': 9, 'date': 5, 'hours': 19}",True,,333079371692,,"['//img.alicdn.com/bao/uploaded/i3/0/TB2cen5gNTI8KJjSspiXXbM4FXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB24kRCcvjM8KJjSZFsXXXdZpXa_!!0-rate.jpg']",[],,外套面料比较薄，带人字纹路，看起来还是比较有质感的，做工精细，而且各方面的细节也都不错，特别是衣领与衣襟的过渡区域没有熨烫压平，这点很好！扣子全是贝壳扣，都是活扣眼，这些小细节做的还可以。第一次寄过来的外套右边袖子布料有明显结节，肉眼可见，属于质量问题，要求更换，邮费却要顾客承担，实在不爽！然后换货回来，衣架也压坏了...真是个不好的体验,2017-12-05 19:25:09,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 35, 'year': 117, 'month': 10, 'time': 1511649318000, 'day': 0, 'seconds': 18, 'date': 26, 'hours': 6}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:52R,0,,天猫,,0,,i***i,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 13, 'year': 117, 'month': 10, 'time': 1511097204000, 'day': 0, 'seconds': 24, 'date': 19, 'hours': 21}",True,,331058821354,,[],[],,价格比平时没有优惠多少。。。实话 但是衣服还是不错的 好评,2017-11-19 21:13:24,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 11, 'year': 117, 'month': 10, 'time': 1511097110000, 'day': 0, 'seconds': 50, 'date': 19, 'hours': 21}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:46C,0,,天猫,,0,,t***u,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 10, 'year': 117, 'month': 10, 'time': 1510891851000, 'day': 5, 'seconds': 51, 'date': 17, 'hours': 12}",True,,330683261494,,"['//img.alicdn.com/bao/uploaded/i1/0/TB2rDyHdtnJ8KJjSszdXXaxuFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB26NmDdBDH8KJjSspnXXbNAVXa_!!0-rate.jpg']",[],,非常不错，就是一开始以为是一套，所以没买裤子。送的领带很有特点。,2017-11-17 12:10:51,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 9, 'year': 117, 'month': 10, 'time': 1510891788000, 'day': 5, 'seconds': 48, 'date': 17, 'hours': 12}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:44C,0,,天猫,,0,,g***6,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 7, 'year': 117, 'month': 10, 'time': 1510819637000, 'day': 4, 'seconds': 17, 'date': 16, 'hours': 16}",False,,330501238362,,[],[],,剪裁走线没问题，跟实体店一样，面料好像薄一些，,2017-11-16 16:07:17,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 5, 'year': 117, 'month': 10, 'time': 1510819504000, 'day': 4, 'seconds': 4, 'date': 16, 'hours': 16}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:48R,0,,天猫,,0,,痕***s,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 39, 'year': 117, 'month': 10, 'time': 1510807150000, 'day': 4, 'seconds': 10, 'date': 16, 'hours': 12}",False,,330440313434,,"['//img.alicdn.com/bao/uploaded/i4/0/TB2Bw7FX7fb_uJkHFNRXXc3vpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB2adHLdf2H8KJjy0FcXXaDlFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2glAEX7fb_uJkSndVXXaBkpXa_!!0-rate.jpg']",[],,衣服很好，和专卖店里一样，和合身。双十一买很划算。送的领带是意大利好料子，就是样子一般。双十一最快的一件快递。。,2017-11-16 12:39:10,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 36, 'year': 117, 'month': 10, 'time': 1510555000000, 'day': 1, 'seconds': 40, 'date': 13, 'hours': 14}",True,,,0,
False,False,"{'days': 5, 'commentId': 0, 'commentTime': '2017-11-20 20:53:54', 'pics': ['//img.alicdn.com/bao/uploaded/i3/0/TB2SAIfdZnI8KJjSspeXXcwIpXa_!!0-rate.jpg'], 'reply': '', 'content': '差，扣子真差，都是次品 ，扣子料都省，还是蓝豹吗？'}",,,0,,颜色:黑色小人字纹;尺码:48R,0,,天猫,,0,,t***4,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 51, 'year': 117, 'month': 10, 'time': 1510739481000, 'day': 3, 'seconds': 21, 'date': 15, 'hours': 17}",False,,330430008932,,[],[],,衣服可以，赠品简直搞笑，有没有赠品无所谓，搞个抹布冒充领带就比较可气了！,2017-11-15 17:51:21,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 48, 'year': 117, 'month': 10, 'time': 1510739333000, 'day': 3, 'seconds': 53, 'date': 15, 'hours': 17}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:48R,0,,天猫,,0,,c***4,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 53, 'year': 117, 'month': 10, 'time': 1510735994000, 'day': 3, 'seconds': 14, 'date': 15, 'hours': 16}",False,,330389726180,,[],[],,衣服面料很好，版型不错适合偏瘦体型。,2017-11-15 16:53:14,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 51, 'year': 117, 'month': 10, 'time': 1510735878000, 'day': 3, 'seconds': 18, 'date': 15, 'hours': 16}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:46C,0,,天猫,,0,,米***2,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 19, 'year': 117, 'month': 10, 'time': 1510669191000, 'day': 2, 'seconds': 51, 'date': 14, 'hours': 22}",True,,330317921748,,[],[],,质量很好，上身版型很帅,2017-11-14 22:19:51,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 2, 'year': 117, 'month': 10, 'time': 1510657347000, 'day': 2, 'seconds': 27, 'date': 14, 'hours': 19}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:50C,0,,天猫,,0,,l***1,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 7, 'year': 117, 'month': 10, 'time': 1510668432000, 'day': 2, 'seconds': 12, 'date': 14, 'hours': 22}",True,,330281355640,,[],[],,好,2017-11-14 22:07:12,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 0, 'year': 117, 'month': 10, 'time': 1510668048000, 'day': 2, 'seconds': 48, 'date': 14, 'hours': 22}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:44C,0,,天猫,,0,,w***8,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 4, 'year': 117, 'month': 10, 'time': 1510653854000, 'day': 2, 'seconds': 14, 'date': 14, 'hours': 18}",False,,330328307504,,[],[],,衣服有点线头。有点意外送一条领带，不过领带是贼丑，?。,2017-11-14 18:04:14,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 1, 'year': 117, 'month': 10, 'time': 1510653672000, 'day': 2, 'seconds': 12, 'date': 14, 'hours': 18}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:48R,0,,天猫,,0,,q***9,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 50, 'year': 117, 'month': 10, 'time': 1510638605000, 'day': 2, 'seconds': 5, 'date': 14, 'hours': 13}",False,,330223010916,,[],[],,还不错。,2017-11-14 13:50:05,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 49, 'year': 117, 'month': 10, 'time': 1510638581000, 'day': 2, 'seconds': 41, 'date': 14, 'hours': 13}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:44C,0,,天猫,,0,,s***1,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 10, 'year': 117, 'month': 10, 'time': 1510564204000, 'day': 1, 'seconds': 4, 'date': 13, 'hours': 17}",True,,330165898354,,"['//img.alicdn.com/bao/uploaded/i2/0/TB2ke1baRbM8KJjSZFFXXaynpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2_1hZX7fb_uJkHFJHXXb4vFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB25if8cRTH8KJjy0FiXXcRsXXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2KdLYcMvD8KJjSsplXXaIEFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2Ftr.cS_I8KJjy0FoXXaFnVXa_!!0-rate.jpg']",[],,非常合身，帅！做工针线和用料非常棒！这个价钱值了，工作两年的朋友建议还是不要买什么鸡2000了。再苦再穷，买一套好的西装是值得的！穿的帅，升职加薪、扣女友，分分钟的事，这个几千块随便赚回来！,2017-11-13 17:10:04,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 7, 'year': 117, 'month': 10, 'time': 1510564041000, 'day': 1, 'seconds': 21, 'date': 13, 'hours': 17}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:48R,0,,天猫,,0,,牛***牛,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 15, 'year': 117, 'month': 10, 'time': 1510542904000, 'day': 1, 'seconds': 4, 'date': 13, 'hours': 11}",True,,330020994390,,[],[],,老客户了，正装一直都是蓝豹，真的非常棒！下次还会再来。。,2017-11-13 11:15:04,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 14, 'year': 117, 'month': 10, 'time': 1510542851000, 'day': 1, 'seconds': 11, 'date': 13, 'hours': 11}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:44C,0,,天猫,,0,,水***看,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 2, 'year': 117, 'month': 10, 'time': 1510542122000, 'day': 1, 'seconds': 2, 'date': 13, 'hours': 11}",False,,329985349820,,[],[],,面料好，剪裁好，上身修身，以后还会来,2017-11-13 11:02:02,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 1, 'year': 117, 'month': 10, 'time': 1510542064000, 'day': 1, 'seconds': 4, 'date': 13, 'hours': 11}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:48C,0,,天猫,,0,,致***5,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 6, 'year': 117, 'month': 9, 'time': 1506913560000, 'day': 1, 'seconds': 0, 'date': 2, 'hours': 11}",False,,325491968368,,['//img.alicdn.com/bao/uploaded/i3/0/TB2DNehfH3XS1JjSZFFXXcvupXa_!!0-rate.jpg'],[],,此用户没有填写评论!,2017-10-02 11:06:00,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 1, 'year': 117, 'month': 9, 'time': 1506913289000, 'day': 1, 'seconds': 29, 'date': 2, 'hours': 11}",True,,,0,
False,True,,,,0,,颜色:黑色小人字纹;尺码:50C,0,,天猫,,0,,亦***羽,0,,0,True,0,"{'timezoneOffset': -480, 'minutes': 20, 'year': 117, 'month': 8, 'time': 1505780442000, 'day': 2, 'seconds': 42, 'date': 19, 'hours': 8}",True,,324074707385,,[],[],,不错，很喜欢,2017-09-19 08:20:42,,2963804430,,[],0,,"{'timezoneOffset': -480, 'minutes': 20, 'year': 117, 'month': 8, 'time': 1505780416000, 'day': 2, 'seconds': 16, 'date': 19, 'hours': 8}",True,,,0,
