,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,district,fullname,lat,lng,local,name,region
6017,6017.0,6017.0,6017.0,6017.0,6017.0,6017.0,6017.0,6017.0,6017.0,宝山,宝山区慧华东苑,31.314231,121.40600900000001,"{'lng': 121.406009, 'lat': 31.314231}",慧华东苑,上大
6018,6018.0,6018.0,6018.0,6018.0,6018.0,6018.0,6018.0,6018.0,6018.0,宝山,宝山区经纬学府涵青花园(二期),31.336904999999998,121.404098,"{'lng': 121.404098, 'lat': 31.336905}",经纬学府涵青花园(二期),上大
6019,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,6019.0,宝山,宝山区环镇北路211弄,31.314548,121.417422,"{'lng': 121.417422, 'lat': 31.314548}",环镇北路211弄,上大
6020,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,6020.0,宝山,宝山区祁连一村,31.31665,121.38608700000002,"{'lng': 121.386087, 'lat': 31.31665}",祁连一村,上大
6021,6021.0,6021.0,6021.0,6021.0,6021.0,6021.0,6021.0,6021.0,6021.0,宝山,宝山区绿地领海(商业类),31.321585,121.35661699999999,"{'lng': 121.356617, 'lat': 31.321585}",绿地领海(商业类),上大
6022,6022.0,6022.0,6022.0,6022.0,6022.0,6022.0,6022.0,6022.0,6022.0,宝山,宝山区上大阳光乾泽园,31.315606,121.408629,"{'lng': 121.408629, 'lat': 31.315606}",上大阳光乾泽园,上大
6023,6023.0,6023.0,6023.0,6023.0,6023.0,6023.0,6023.0,6023.0,6023.0,宝山,宝山区远东君悦庭,31.32788900000001,121.401823,"{'lng': 121.401823, 'lat': 31.327889}",远东君悦庭,上大
6024,6024.0,6024.0,6024.0,6024.0,6024.0,6024.0,6024.0,6024.0,6024.0,宝山,宝山区学林苑,31.31951500000001,121.390874,"{'lng': 121.390874, 'lat': 31.319515}",学林苑,上大
6025,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,6025.0,宝山,宝山区保利叶之林(一期),31.331375,121.38391200000001,"{'lng': 121.383912, 'lat': 31.331375}",保利叶之林(一期),上大
6026,6026.0,6026.0,6026.0,6026.0,6026.0,6026.0,6026.0,6026.0,6026.0,宝山,宝山区上大阳光乾清园,31.320582,121.41148999999999,"{'lng': 121.41149, 'lat': 31.320582}",上大阳光乾清园,上大
6027,6027.0,6027.0,6027.0,6027.0,6027.0,6027.0,6027.0,6027.0,6027.0,宝山,宝山区祁连三村,31.317272999999997,121.389448,"{'lng': 121.389448, 'lat': 31.317273}",祁连三村,上大
6028,6028.0,6028.0,6028.0,6028.0,6028.0,6028.0,6028.0,6028.0,6028.0,宝山,宝山区祁连四村,31.322882,121.389605,"{'lng': 121.389605, 'lat': 31.322882}",祁连四村,上大
6029,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,宝山,宝山区环镇北路509弄,31.31398900000001,121.41306100000001,"{'lng': 121.413061, 'lat': 31.313989}",环镇北路509弄,上大
6030,6030.0,6030.0,6030.0,6030.0,6030.0,6030.0,6030.0,6030.0,6030.0,宝山,宝山区上大阳光乾静园,31.317789,121.413698,"{'lng': 121.413698, 'lat': 31.317789}",上大阳光乾静园,上大
6031,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,宝山,宝山区金地艺境(商业类),31.324398,121.355861,"{'lng': 121.355861, 'lat': 31.324398}",金地艺境(商业类),上大
6032,6032.0,6032.0,6032.0,6032.0,6032.0,6032.0,6032.0,6032.0,6032.0,宝山,宝山区保利叶之林(二期),31.331375,121.38391200000001,"{'lng': 121.383912, 'lat': 31.331375}",保利叶之林(二期),上大
6033,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,6033.0,宝山,宝山区丰翔新城,31.322133,121.35474199999999,"{'lng': 121.354742, 'lat': 31.322133}",丰翔新城,上大
6034,6034.0,6034.0,6034.0,6034.0,6034.0,6034.0,6034.0,6034.0,6034.0,宝山,宝山区瑞丰园,31.322908,121.384128,"{'lng': 121.384128, 'lat': 31.322908}",瑞丰园,上大
6035,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,宝山,宝山区祁连欣苑,31.316910999999998,121.38386200000001,"{'lng': 121.383862, 'lat': 31.316911}",祁连欣苑,上大
6036,6036.0,6036.0,6036.0,6036.0,6036.0,6036.0,6036.0,6036.0,6036.0,宝山,宝山区上大阳光乾恩园,31.315056,121.41115400000001,"{'lng': 121.411154, 'lat': 31.315056}",上大阳光乾恩园,上大
6037,6037.0,6037.0,6037.0,6037.0,6037.0,6037.0,6037.0,6037.0,6037.0,宝山,宝山区南大路577弄,31.304122999999997,121.383999,"{'lng': 121.383999, 'lat': 31.304123}",南大路577弄,上大
6038,6038.0,6038.0,6038.0,6038.0,6038.0,6038.0,6038.0,6038.0,6038.0,宝山,宝山区成事高邸,31.317842,121.41190700000001,"{'lng': 121.411907, 'lat': 31.317842}",成事高邸,上大
6039,6039.0,6039.0,6039.0,6039.0,6039.0,6039.0,6039.0,6039.0,6039.0,宝山,宝山区锦秋路1188弄,31.325065000000002,121.390647,"{'lng': 121.390647, 'lat': 31.325065}",锦秋路1188弄,上大
6040,6040.0,6040.0,6040.0,6040.0,6040.0,6040.0,6040.0,6040.0,6040.0,虹口,虹口区东方公寓(虹口),31.296004999999997,121.485805,"{'lng': 121.485805, 'lat': 31.296005}",东方公寓(虹口),江湾镇
6041,6041.0,6041.0,6041.0,6041.0,6041.0,6041.0,6041.0,6041.0,6041.0,虹口,虹口区良辰美景公寓,31.309746,121.47223500000001,"{'lng': 121.472235, 'lat': 31.309746}",良辰美景公寓,江湾镇
6042,6042.0,6042.0,6042.0,6042.0,6042.0,6042.0,6042.0,6042.0,6042.0,虹口,虹口区广裕小区,31.310543,121.47228,"{'lng': 121.47228, 'lat': 31.310543}",广裕小区,江湾镇
6043,6043.0,6043.0,6043.0,6043.0,6043.0,6043.0,6043.0,6043.0,6043.0,虹口,虹口区新三小区,31.303721999999997,121.487815,"{'lng': 121.487815, 'lat': 31.303722}",新三小区,江湾镇
6044,6044.0,6044.0,6044.0,6044.0,6044.0,6044.0,6044.0,6044.0,6044.0,虹口,虹口区车南小区,31.301343,121.488748,"{'lng': 121.488748, 'lat': 31.301343}",车南小区,江湾镇
6045,6045.0,6045.0,6045.0,6045.0,6045.0,6045.0,6045.0,6045.0,6045.0,虹口,虹口区江杨家园,31.315441999999997,121.47666799999999,"{'lng': 121.476668, 'lat': 31.315442}",江杨家园,江湾镇
6046,6046.0,6046.0,6046.0,6046.0,6046.0,6046.0,6046.0,6046.0,6046.0,虹口,虹口区丰镇路14弄,31.31093,121.484349,"{'lng': 121.484349, 'lat': 31.31093}",丰镇路14弄,江湾镇
6047,6047.0,6047.0,6047.0,6047.0,6047.0,6047.0,6047.0,6047.0,6047.0,虹口,虹口区凉城路1201弄,31.309540999999996,121.476326,"{'lng': 121.476326, 'lat': 31.309541}",凉城路1201弄,江湾镇
6048,6048.0,6048.0,6048.0,6048.0,6048.0,6048.0,6048.0,6048.0,6048.0,虹口,虹口区逸仙小区,31.312158,121.49098700000002,"{'lng': 121.490987, 'lat': 31.312158}",逸仙小区,江湾镇
6049,6049.0,6049.0,6049.0,6049.0,6049.0,6049.0,6049.0,6049.0,6049.0,虹口,虹口区海尚逸苑,31.31824000000001,121.48628799999999,"{'lng': 121.486288, 'lat': 31.31824}",海尚逸苑,江湾镇
6050,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,虹口,虹口区一品新筑苑,31.308148,121.478825,"{'lng': 121.478825, 'lat': 31.308148}",一品新筑苑,江湾镇
6051,6051.0,6051.0,6051.0,6051.0,6051.0,6051.0,6051.0,6051.0,6051.0,虹口,虹口区忠烈小区,31.312782000000002,121.48406200000001,"{'lng': 121.484062, 'lat': 31.312782}",忠烈小区,江湾镇
6052,6052.0,6052.0,6052.0,6052.0,6052.0,6052.0,6052.0,6052.0,6052.0,虹口,虹口区丰景湾名邸,31.311475,121.48098799999998,"{'lng': 121.480988, 'lat': 31.311475}",丰景湾名邸,江湾镇
6053,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,虹口,虹口区丰二小区,31.310298,121.48801200000001,"{'lng': 121.488012, 'lat': 31.310298}",丰二小区,江湾镇
6054,6054.0,6054.0,6054.0,6054.0,6054.0,6054.0,6054.0,6054.0,6054.0,虹口,虹口区纪念一小区,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",纪念一小区,江湾镇
6055,6055.0,6055.0,6055.0,6055.0,6055.0,6055.0,6055.0,6055.0,6055.0,虹口,虹口区新一小区,31.299297999999997,121.48720900000001,"{'lng': 121.487209, 'lat': 31.299298}",新一小区,江湾镇
6056,6056.0,6056.0,6056.0,6056.0,6056.0,6056.0,6056.0,6056.0,6056.0,虹口,虹口区韶嘉路51弄,31.306082,121.485153,"{'lng': 121.485153, 'lat': 31.306082}",韶嘉路51弄,江湾镇
6057,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,虹口,虹口区春江小区(虹口),31.304051,121.48674,"{'lng': 121.48674, 'lat': 31.304051}",春江小区(虹口),江湾镇
6058,6058.0,6058.0,6058.0,6058.0,6058.0,6058.0,6058.0,6058.0,6058.0,虹口,虹口区万峰小区,31.309457000000002,121.48012299999999,"{'lng': 121.480123, 'lat': 31.309457}",万峰小区,江湾镇
6059,6059.0,6059.0,6059.0,6059.0,6059.0,6059.0,6059.0,6059.0,6059.0,虹口,虹口区新电小区,31.297163,121.487898,"{'lng': 121.487898, 'lat': 31.297163}",新电小区,江湾镇
6060,6060.0,6060.0,6060.0,6060.0,6060.0,6060.0,6060.0,6060.0,6060.0,虹口,虹口区胜利小区(虹口),31.308716999999998,121.472577,"{'lng': 121.472577, 'lat': 31.308717}",胜利小区(虹口),江湾镇
6061,6061.0,6061.0,6061.0,6061.0,6061.0,6061.0,6061.0,6061.0,6061.0,虹口,虹口区三九大厦,31.29765200000001,121.492131,"{'lng': 121.492131, 'lat': 31.297652}",三九大厦,江湾镇
6062,6062.0,6062.0,6062.0,6062.0,6062.0,6062.0,6062.0,6062.0,6062.0,虹口,虹口区景瑞花园,31.306996999999996,121.484857,"{'lng': 121.484857, 'lat': 31.306997}",景瑞花园,江湾镇
6063,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,6063.0,虹口,虹口区虹北公寓,31.320724,121.480375,"{'lng': 121.480375, 'lat': 31.320724}",虹北公寓,江湾镇
6064,6064.0,6064.0,6064.0,6064.0,6064.0,6064.0,6064.0,6064.0,6064.0,虹口,虹口区纪念小区,31.299297999999997,121.492921,"{'lng': 121.492921, 'lat': 31.299298}",纪念小区,江湾镇
6065,6065.0,6065.0,6065.0,6065.0,6065.0,6065.0,6065.0,6065.0,6065.0,虹口,虹口区三门二小区,31.318356,121.48574199999999,"{'lng': 121.485742, 'lat': 31.318356}",三门二小区,江湾镇
6066,6066.0,6066.0,6066.0,6066.0,6066.0,6066.0,6066.0,6066.0,6066.0,虹口,虹口区民华小区,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",民华小区,江湾镇
6067,6067.0,6067.0,6067.0,6067.0,6067.0,6067.0,6067.0,6067.0,6067.0,虹口,虹口区福赐花苑,31.30277700000001,121.489246,"{'lng': 121.489246, 'lat': 31.302777}",福赐花苑,江湾镇
6068,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,6068.0,虹口,虹口区新市北路1491弄,31.310215000000003,121.488203,"{'lng': 121.488203, 'lat': 31.310215}",新市北路1491弄,江湾镇
6069,6069.0,6069.0,6069.0,6069.0,6069.0,6069.0,6069.0,6069.0,6069.0,虹口,虹口区文治福邸,31.303895,121.488969,"{'lng': 121.488969, 'lat': 31.303895}",文治福邸,江湾镇
6070,6070.0,6070.0,6070.0,6070.0,6070.0,6070.0,6070.0,6070.0,6070.0,虹口,虹口区中虹公寓,31.30238,121.483351,"{'lng': 121.483351, 'lat': 31.30238}",中虹公寓,江湾镇
6071,6071.0,6071.0,6071.0,6071.0,6071.0,6071.0,6071.0,6071.0,6071.0,虹口,虹口区新市南路1149弄,31.304373,121.488072,"{'lng': 121.488072, 'lat': 31.304373}",新市南路1149弄,江湾镇
6072,6072.0,6072.0,6072.0,6072.0,6072.0,6072.0,6072.0,6072.0,6072.0,虹口,虹口区万康家园,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",万康家园,江湾镇
6073,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,6073.0,虹口,虹口区丰镇新村,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",丰镇新村,江湾镇
6074,6074.0,6074.0,6074.0,6074.0,6074.0,6074.0,6074.0,6074.0,6074.0,虹口,虹口区万安路360号,31.307686999999998,121.490257,"{'lng': 121.490257, 'lat': 31.307687}",万安路360号,江湾镇
6075,6075.0,6075.0,6075.0,6075.0,6075.0,6075.0,6075.0,6075.0,6075.0,虹口,虹口区龙腾小区,31.306137,121.488225,"{'lng': 121.488225, 'lat': 31.306137}",龙腾小区,江湾镇
6076,6076.0,6076.0,6076.0,6076.0,6076.0,6076.0,6076.0,6076.0,6076.0,虹口,虹口区水电路1381弄,31.304059000000002,121.484108,"{'lng': 121.484108, 'lat': 31.304059}",水电路1381弄,江湾镇
6077,6077.0,6077.0,6077.0,6077.0,6077.0,6077.0,6077.0,6077.0,6077.0,虹口,虹口区仁德坊(虹口),31.309635999999998,121.489957,"{'lng': 121.489957, 'lat': 31.309636}",仁德坊(虹口),江湾镇
6078,6078.0,6078.0,6078.0,6078.0,6078.0,6078.0,6078.0,6078.0,6078.0,虹口,虹口区盛安家园,31.311646000000003,121.470646,"{'lng': 121.470646, 'lat': 31.311646}",盛安家园,江湾镇
6079,6079.0,6079.0,6079.0,6079.0,6079.0,6079.0,6079.0,6079.0,6079.0,虹口,虹口区辛耕大厦,31.308396999999996,121.492099,"{'lng': 121.492099, 'lat': 31.308397}",辛耕大厦,江湾镇
6080,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,虹口,虹口区三兴苑,31.31993,121.487776,"{'lng': 121.487776, 'lat': 31.31993}",三兴苑,江湾镇
6081,6081.0,6081.0,6081.0,6081.0,6081.0,6081.0,6081.0,6081.0,6081.0,虹口,虹口区新市南路第三小区,31.301087,121.487532,"{'lng': 121.487532, 'lat': 31.301087}",新市南路第三小区,江湾镇
6082,6082.0,6082.0,6082.0,6082.0,6082.0,6082.0,6082.0,6082.0,6082.0,虹口,虹口区丰镇小区,31.31093,121.486911,"{'lng': 121.486911, 'lat': 31.31093}",丰镇小区,江湾镇
6083,6083.0,6083.0,6083.0,6083.0,6083.0,6083.0,6083.0,6083.0,6083.0,虹口,虹口区海湾新苑,31.30498900000001,121.484422,"{'lng': 121.484422, 'lat': 31.304989}",海湾新苑,江湾镇
6084,6084.0,6084.0,6084.0,6084.0,6084.0,6084.0,6084.0,6084.0,6084.0,虹口,虹口区奎照路275弄,31.305851,121.486053,"{'lng': 121.486053, 'lat': 31.305851}",奎照路275弄,江湾镇
6085,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,虹口,虹口区仁德小区,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",仁德小区,江湾镇
6086,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,6086.0,虹口,虹口区新市南路579弄,31.299373,121.48817199999999,"{'lng': 121.488172, 'lat': 31.299373}",新市南路579弄,江湾镇
6087,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,虹口,虹口区江杨名苑,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",江杨名苑,江湾镇
6088,6088.0,6088.0,6088.0,6088.0,6088.0,6088.0,6088.0,6088.0,6088.0,虹口,虹口区场中路8弄,31.313577000000002,121.489512,"{'lng': 121.489512, 'lat': 31.313577}",场中路8弄,江湾镇
6089,6089.0,6089.0,6089.0,6089.0,6089.0,6089.0,6089.0,6089.0,6089.0,虹口,虹口区新市南路960弄小区,31.303271999999996,121.486597,"{'lng': 121.486597, 'lat': 31.303272}",新市南路960弄小区,江湾镇
6090,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,6090.0,虹口,虹口区场中路10弄,31.31287,121.489282,"{'lng': 121.489282, 'lat': 31.31287}",场中路10弄,江湾镇
6091,6091.0,6091.0,6091.0,6091.0,6091.0,6091.0,6091.0,6091.0,6091.0,虹口,虹口区新市南路1153弄,31.3046,121.487703,"{'lng': 121.487703, 'lat': 31.3046}",新市南路1153弄,江湾镇
6092,6092.0,6092.0,6092.0,6092.0,6092.0,6092.0,6092.0,6092.0,6092.0,虹口,虹口区奎照路4弄,31.306851,121.49080900000001,"{'lng': 121.490809, 'lat': 31.306851}",奎照路4弄,江湾镇
6093,6093.0,6093.0,6093.0,6093.0,6093.0,6093.0,6093.0,6093.0,6093.0,虹口,虹口区新南小区,31.298168,121.487452,"{'lng': 121.487452, 'lat': 31.298168}",新南小区,江湾镇
6094,6094.0,6094.0,6094.0,6094.0,6094.0,6094.0,6094.0,6094.0,6094.0,虹口,虹口区久久公寓,31.30685,121.492772,"{'lng': 121.492772, 'lat': 31.30685}",久久公寓,江湾镇
6095,6095.0,6095.0,6095.0,6095.0,6095.0,6095.0,6095.0,6095.0,6095.0,虹口,虹口区新市南路561弄,31.298298,121.488173,"{'lng': 121.488173, 'lat': 31.298298}",新市南路561弄,江湾镇
6096,6096.0,6096.0,6096.0,6096.0,6096.0,6096.0,6096.0,6096.0,6096.0,虹口,虹口区凯阳新寓,31.303608,121.49245400000001,"{'lng': 121.492454, 'lat': 31.303608}",凯阳新寓,江湾镇
6097,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,虹口,虹口区梅福花苑,31.311517,121.47228799999999,"{'lng': 121.472288, 'lat': 31.311517}",梅福花苑,江湾镇
6098,6098.0,6098.0,6098.0,6098.0,6098.0,6098.0,6098.0,6098.0,6098.0,虹口,虹口区万东第二小区,31.282496999999996,121.491919,"{'lng': 121.491919, 'lat': 31.282497}",万东第二小区,江湾镇
6099,6099.0,6099.0,6099.0,6099.0,6099.0,6099.0,6099.0,6099.0,6099.0,虹口,虹口区逸兴苑,31.319055,121.487467,"{'lng': 121.487467, 'lat': 31.319055}",逸兴苑,江湾镇
6100,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,6100.0,虹口,虹口区宝鸿小区,31.308377,121.482099,"{'lng': 121.482099, 'lat': 31.308377}",宝鸿小区,江湾镇
6101,6101.0,6101.0,6101.0,6101.0,6101.0,6101.0,6101.0,6101.0,6101.0,虹口,虹口区虹口玫瑰苑,31.301652,121.485098,"{'lng': 121.485098, 'lat': 31.301652}",虹口玫瑰苑,江湾镇
6102,6102.0,6102.0,6102.0,6102.0,6102.0,6102.0,6102.0,6102.0,6102.0,虹口,虹口区沽源路111弄,31.307911999999998,121.485098,"{'lng': 121.485098, 'lat': 31.307912}",沽源路111弄,江湾镇
6103,6103.0,6103.0,6103.0,6103.0,6103.0,6103.0,6103.0,6103.0,6103.0,虹口,虹口区吴家湾路101弄,31.298984,121.49115900000001,"{'lng': 121.491159, 'lat': 31.298984}",吴家湾路101弄,江湾镇
6104,6104.0,6104.0,6104.0,6104.0,6104.0,6104.0,6104.0,6104.0,6104.0,虹口,虹口区学府花苑,31.309581,121.475927,"{'lng': 121.475927, 'lat': 31.309581}",学府花苑,江湾镇
6105,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,6105.0,虹口,虹口区车站西路小区,31.306224,121.49021499999999,"{'lng': 121.490215, 'lat': 31.306224}",车站西路小区,江湾镇
6106,6106.0,6106.0,6106.0,6106.0,6106.0,6106.0,6106.0,6106.0,6106.0,虹口,虹口区新市家园,31.301815,121.488336,"{'lng': 121.488336, 'lat': 31.301815}",新市家园,江湾镇
6107,6107.0,6107.0,6107.0,6107.0,6107.0,6107.0,6107.0,6107.0,6107.0,虹口,虹口区沽源路第二小区,31.308864,121.484192,"{'lng': 121.484192, 'lat': 31.308864}",沽源路第二小区,江湾镇
6108,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,虹口,虹口区新北小区,31.313206,121.489658,"{'lng': 121.489658, 'lat': 31.313206}",新北小区,江湾镇
6109,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,6109.0,虹口,虹口区欣逸家园,31.30343,121.49145800000001,"{'lng': 121.491458, 'lat': 31.30343}",欣逸家园,江湾镇
6110,6110.0,6110.0,6110.0,6110.0,6110.0,6110.0,6110.0,6110.0,6110.0,虹口,虹口区文新小区,31.308407,121.48693,"{'lng': 121.48693, 'lat': 31.308407}",文新小区,江湾镇
6111,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,虹口,虹口区场中路44号,31.312896000000002,121.48371000000002,"{'lng': 121.48371, 'lat': 31.312896}",场中路44号,江湾镇
6112,6112.0,6112.0,6112.0,6112.0,6112.0,6112.0,6112.0,6112.0,6112.0,虹口,虹口区新申小区,31.302439,121.486453,"{'lng': 121.486453, 'lat': 31.302439}",新申小区,江湾镇
6113,6113.0,6113.0,6113.0,6113.0,6113.0,6113.0,6113.0,6113.0,6113.0,虹口,虹口区聚星苑,31.307599,121.477151,"{'lng': 121.477151, 'lat': 31.307599}",聚星苑,江湾镇
6114,6114.0,6114.0,6114.0,6114.0,6114.0,6114.0,6114.0,6114.0,6114.0,虹口,虹口区镇北小区,31.320387,121.491477,"{'lng': 121.491477, 'lat': 31.320387}",镇北小区,江湾镇
6115,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,虹口,虹口区新丰家园,31.311653999999997,121.485605,"{'lng': 121.485605, 'lat': 31.311654}",新丰家园,江湾镇
6116,6116.0,6116.0,6116.0,6116.0,6116.0,6116.0,6116.0,6116.0,6116.0,虹口,虹口区华严路68弄,31.309151,121.481178,"{'lng': 121.481178, 'lat': 31.309151}",华严路68弄,江湾镇
6117,6117.0,6117.0,6117.0,6117.0,6117.0,6117.0,6117.0,6117.0,6117.0,虹口,虹口区四季沙龙公寓,31.300991999999997,121.487931,"{'lng': 121.487931, 'lat': 31.300992}",四季沙龙公寓,江湾镇
6118,6118.0,6118.0,6118.0,6118.0,6118.0,6118.0,6118.0,6118.0,6118.0,虹口,虹口区逸仙路380号,31.305899,121.49320300000001,"{'lng': 121.493203, 'lat': 31.305899}",逸仙路380号,江湾镇
6119,6119.0,6119.0,6119.0,6119.0,6119.0,6119.0,6119.0,6119.0,6119.0,宝山,宝山区淞南六村,31.342212,121.49091000000001,"{'lng': 121.49091, 'lat': 31.342212}",淞南六村,淞南
6120,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,宝山,宝山区淞南九村,31.343544,121.482993,"{'lng': 121.482993, 'lat': 31.343544}",淞南九村,淞南
6121,6121.0,6121.0,6121.0,6121.0,6121.0,6121.0,6121.0,6121.0,6121.0,宝山,宝山区三湘海尚城(公寓),31.347769,121.484606,"{'lng': 121.484606, 'lat': 31.347769}",三湘海尚城(公寓),淞南
6122,6122.0,6122.0,6122.0,6122.0,6122.0,6122.0,6122.0,6122.0,6122.0,宝山,宝山区淞宏苑,31.349372999999996,121.491073,"{'lng': 121.491073, 'lat': 31.349373}",淞宏苑,淞南
6123,6123.0,6123.0,6123.0,6123.0,6123.0,6123.0,6123.0,6123.0,6123.0,宝山,宝山区淞南八村,31.340927,121.486919,"{'lng': 121.486919, 'lat': 31.340927}",淞南八村,淞南
6124,6124.0,6124.0,6124.0,6124.0,6124.0,6124.0,6124.0,6124.0,6124.0,宝山,宝山区淞南七村,31.338444,121.48764399999999,"{'lng': 121.487644, 'lat': 31.338444}",淞南七村,淞南
6125,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,宝山,宝山区淞南一村,31.348343,121.49248300000001,"{'lng': 121.492483, 'lat': 31.348343}",淞南一村,淞南
6126,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,宝山,宝山区尚城汇景园,31.354305,121.50788100000001,"{'lng': 121.507881, 'lat': 31.354305}",尚城汇景园,淞南
6127,6127.0,6127.0,6127.0,6127.0,6127.0,6127.0,6127.0,6127.0,6127.0,宝山,宝山区嘉骏香山苑,31.339935999999998,121.477778,"{'lng': 121.477778, 'lat': 31.339936}",嘉骏香山苑,淞南
6128,6128.0,6128.0,6128.0,6128.0,6128.0,6128.0,6128.0,6128.0,6128.0,宝山,宝山区淞南三村,31.350303000000004,121.49595500000001,"{'lng': 121.495955, 'lat': 31.350303}",淞南三村,淞南
6129,6129.0,6129.0,6129.0,6129.0,6129.0,6129.0,6129.0,6129.0,6129.0,宝山,宝山区淞南五村,31.344844000000002,121.49530700000001,"{'lng': 121.495307, 'lat': 31.344844}",淞南五村,淞南
6130,6130.0,6130.0,6130.0,6130.0,6130.0,6130.0,6130.0,6130.0,6130.0,宝山,宝山区新梅淞南苑,31.344962,121.49745700000001,"{'lng': 121.497457, 'lat': 31.344962}",新梅淞南苑,淞南
6131,6131.0,6131.0,6131.0,6131.0,6131.0,6131.0,6131.0,6131.0,6131.0,宝山,宝山区盛世宝邸(一期),31.340566,121.49538600000001,"{'lng': 121.495386, 'lat': 31.340566}",盛世宝邸(一期),淞南
6132,6132.0,6132.0,6132.0,6132.0,6132.0,6132.0,6132.0,6132.0,6132.0,宝山,宝山区淞南四村,31.350477,121.50063700000001,"{'lng': 121.500637, 'lat': 31.350477}",淞南四村,淞南
6133,6133.0,6133.0,6133.0,6133.0,6133.0,6133.0,6133.0,6133.0,6133.0,宝山,宝山区宝景苑,31.345433,121.483297,"{'lng': 121.483297, 'lat': 31.345433}",宝景苑,淞南
6134,6134.0,6134.0,6134.0,6134.0,6134.0,6134.0,6134.0,6134.0,6134.0,宝山,宝山区都市花苑,31.343066999999998,121.484021,"{'lng': 121.484021, 'lat': 31.343067}",都市花苑,淞南
6135,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,6135.0,宝山,宝山区长江路20弄,31.358107,121.507274,"{'lng': 121.507274, 'lat': 31.358107}",长江路20弄,淞南
6136,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,宝山,宝山区上海保利悦庭,31.348128999999997,121.481174,"{'lng': 121.481174, 'lat': 31.348129}",上海保利悦庭,淞南
6137,6137.0,6137.0,6137.0,6137.0,6137.0,6137.0,6137.0,6137.0,6137.0,宝山,宝山区淞南十村,31.344044,121.493278,"{'lng': 121.493278, 'lat': 31.344044}",淞南十村,淞南
6138,6138.0,6138.0,6138.0,6138.0,6138.0,6138.0,6138.0,6138.0,6138.0,宝山,宝山区华浜二村,31.351972999999997,121.50623700000001,"{'lng': 121.506237, 'lat': 31.351973}",华浜二村,淞南
6139,6139.0,6139.0,6139.0,6139.0,6139.0,6139.0,6139.0,6139.0,6139.0,宝山,宝山区新城尚景,31.398622999999997,121.40904099999999,"{'lng': 121.409041, 'lat': 31.398623}",新城尚景,淞南
