小区名称,区域,已售,楼龄,电梯,地铁,面积,总价1,总价2,总价3,单价1,单价2,单价3
御泓苑,松江,8,14.0,0.0,0.0,264.01625,1017.75,1270.0,1230.0,3.9177500000000003,4.98335,4.5117
御澜湾,青浦,8,7.625,1.0,0.0,153.85125,395.0,544.0,600.0,3.465,4.09995,3.91915
御翠豪庭,长宁,35,12.0,1.0,1.0,110.38942857142858,1012.9888888888888,1218.4,1226.25,9.2518,10.27716,10.230574999999998
微山三村,浦东,8,24.125,0.0,0.0,50.18875,418.0,360.0,345.0,7.3116,7.750349999999999,7.5
微山二村,浦东,18,35.888888888888886,0.0,1.0,42.08944444444444,243.66666666666666,256.75,301.8,6.2307,6.9162,6.26924
微山新村,浦东,21,39.76190476190476,0.0,1.0,48.08428571428573,,299.25,263.875,,6.181050000000001,5.883525000000001
德华一村,嘉定,22,26.318181818181817,0.0,1.0,64.36545454545454,223.6,249.25,251.7,3.6540999999999997,3.9603,3.7171125
德华三村,嘉定,9,22.88888888888889,0.0,0.0,72.78555555555555,222.3,303.0,300.0,3.2303800000000003,3.6336,3.7538
德华二村,嘉定,16,29.1875,0.0,0.0,59.3775,194.5,256.5,198.82,3.55945,3.89075,3.9239999999999995
德华四村,嘉定,16,25.125,0.0,0.0,80.89999999999999,211.0,299.5,254.0,3.247766666666667,3.673833333333333,3.37925
德安大厦,静安,3,22.0,1.0,1.0,137.32333333333335,810.0,750.0,818.0,5.0957,6.9671,5.6275
德州一村,浦东,30,33.833333333333336,0.1,1.0,46.91666666666666,268.8,274.0,227.85714285714286,5.5163400000000005,5.772399999999999,5.656357142857144
德州七村,浦东,29,28.103448275862068,0.0,0.0,49.519999999999996,260.5,290.14285714285717,233.66666666666666,5.3645499999999995,5.544828571428572,4.998333333333333
德州三村,浦东,10,31.6,0.0,1.0,46.413000000000004,251.66666666666666,272.0,165.0,5.590799999999999,5.790366666666666,4.7292
德州二村,浦东,40,35.35,0.0,1.0,40.26625,201.5,228.0,196.9125,5.88535,5.960327272727273,5.2828125
德州五村,浦东,28,30.214285714285715,0.0,1.0,51.98642857142858,250.0,287.75,320.86,5.00475,5.8101875,5.47162
德州六村,浦东,31,31.64516129032258,0.0,1.0,56.080000000000005,315.0,313.8333333333333,289.27272727272725,5.522333333333333,5.535333333333334,5.244572727272727
德州四村,浦东,36,32.94444444444444,0.0,1.0,39.86583333333333,224.375,236.55,212.58333333333334,5.617462499999999,5.942659999999999,5.353366666666666
德州大楼,浦东,7,29.0,1.0,1.0,73.30428571428573,405.0,403.0,340.0,5.862,5.29075,4.1878
德怡苑,普陀,31,32.45161290322581,1.0,1.0,49.96000000000001,290.5,308.6,340.0,5.81523,7.32864,6.3147
德玛公寓,黄浦,3,14.0,1.0,0.0,135.29333333333332,1080.0,1087.5,,8.073,7.9962,
德盈佳园,浦东,50,12.0,0.4,0.0,88.366,222.875,215.48000000000002,205.8111111111111,2.4777625,2.83438,2.612577777777778
德邑小城(公寓),松江,19,11.0,1.0,0.0,77.30473684210526,247.92857142857142,248.0,319.1,2.9315428571428575,4.0877,3.74418
德都路165弄,宝山,28,22.785714285714285,0.0,0.0,59.17321428571427,198.0,210.78571428571428,199.75,3.1798,3.604,3.148366666666666
心圆东苑,浦东,37,8.0,1.0,0.0,71.46756756756756,294.5,295.61538461538464,330.375,4.082,4.524115384615384,4.2055875
心圆西苑,浦东,52,8.0,1.0,0.0,76.43307692307691,,348.1875,319.9894736842105,,4.3396750000000015,4.089831578947369
心族公寓,静安,3,23.0,0.6666666666666666,1.0,94.96,550.0,,630.0,6.0077,,6.0694
志丹苑,普陀,6,18.0,0.8333333333333334,1.0,92.435,608.0,525.0,419.8333333333333,4.9303,5.7459,4.758833333333333
志丹路181弄,普陀,6,34.0,0.0,1.0,46.595000000000006,275.0,,164.0,5.0073,,4.5006
忠烈小区,虹口,7,,0.0,1.0,49.61571428571428,187.5,170.0,297.0,5.21885,4.7315,4.891266666666667
怒江小区,普陀,8,31.0,0.0,1.0,47.550000000000004,293.5,288.625,210.0,5.6334,6.0836749999999995,5.5837
怒江新村,普陀,7,32.285714285714285,0.0,1.0,43.451428571428565,217.83333333333334,340.0,228.0,4.958333333333333,6.526,5.7737
怒江新苑,普陀,5,23.0,0.0,1.0,90.72399999999999,487.5,,530.0,5.41315,,6.2574
怒江苑,普陀,4,21.0,0.25,1.0,80.185,538.5,,485.0,6.612699999999999,,6.2751
思凡南苑,浦东,21,13.0,0.0,0.0,72.20523809523809,245.0,231.57142857142858,174.0,3.2464,3.2762285714285713,2.6940999999999997
思凡花苑一街坊,浦东,21,23.0,0.0,0.0,61.830000000000005,158.66666666666666,173.6,194.83333333333334,3.1840999999999995,3.24722,2.5744
思凡花苑二街坊,浦东,13,23.0,0.0,0.0,71.19538461538463,,220.0,208.0,,2.9872249999999996,2.7826
思凡花苑六街坊,浦东,11,23.0,0.0,0.0,49.57272727272727,120.25,149.5,,2.546,3.565,
思凡馨苑,浦东,10,15.0,0.0,0.0,81.53,,258.0,211.7,,3.1719,2.7991750000000004
思南新苑,黄浦,5,17.0,1.0,0.0,96.102,980.3333333333334,1390.0,720.0,10.387133333333333,10.3439,11.021
思南路115弄,黄浦,4,31.5,1.0,1.0,38.432500000000005,295.6666666666667,,355.0,7.781933333333334,,9.2908
思浦小区,浦东,35,30.852941176470587,0.02857142857142857,0.9142857142857143,44.86457142857143,225.10714285714286,285.6,250.25,5.447607142857143,6.079960000000001,5.270775
怡东花园(公寓),浦东,6,18.0,1.0,1.0,136.42166666666668,1050.0,928.3333333333334,1224.0,7.0946,7.836066666666667,7.89035
怡乐花园,静安,6,15.0,1.0,1.0,146.36166666666668,1313.3333333333333,1000.0,1010.0,7.303533333333333,9.0449,8.0646
怡佳公寓,普陀,5,9.0,1.0,0.0,75.00800000000001,337.5,550.0,325.35,5.2229,5.1712,5.0348500000000005
怡佳苑,杨浦,32,25.40625,0.65625,1.0,65.27843750000001,348.61538461538464,305.0,374.57142857142856,4.8775538461538455,5.651599999999999,5.4170428571428575
怡华苑,宝山,5,22.0,0.0,1.0,64.67999999999999,358.5,363.0,300.0,5.2352,5.9121,4.981
怡心苑,浦东,7,14.428571428571429,0.2857142857142857,1.0,118.99857142857141,447.0,,300.0,3.67164,,3.2524
怡桂苑,徐汇,5,20.6,0.6,1.0,73.53200000000001,525.0,565.0,377.0,6.9463,6.98655,6.1592
怡水豪庭,黄浦,11,,1.0,0.0,96.73545454545456,377.26,620.0,387.5,3.9346399999999995,5.47655,4.0489999999999995
怡田小区,青浦,57,25.17543859649123,0.10526315789473684,1.0,65.70438596491226,170.975,215.3111111111111,202.0111111111111,2.613675,3.325788888888889,3.2440777777777776
怡福苑,杨浦,15,15.0,1.0,1.0,82.19866666666667,508.2857142857143,560.0,645.0,6.066514285714286,6.63945,6.4795
怡静园,浦东,19,23.894736842105264,0.0,0.0,65.0921052631579,200.775,218.625,194.16666666666666,2.8709000000000002,3.6395,3.4913666666666665
恒业公寓,虹口,17,22.0,1.0,1.0,92.9964705882353,450.0,621.6666666666666,529.25,5.258633333333333,6.049166666666667,6.46645
恒业路118弄,虹口,7,22.0,1.0,1.0,50.91000000000001,368.0,405.0,,6.25925,6.8645,
恒力公寓,长宁,4,22.0,1.0,1.0,166.5,1020.0,1380.0,,6.637266666666666,6.9132,
恒升半岛,虹口,15,19.0,1.0,1.0,44.90066666666667,187.33333333333334,170.0,,4.071108333333333,4.0456,
恒升大厦,黄浦,9,,1.0,0.0,73.61777777777779,200.0,575.0,490.0,5.9756,7.40015,7.65485
恒嘉花园,嘉定,33,23.303030303030305,0.09090909090909091,0.0,54.48878787878788,199.0,206.45833333333334,181.45000000000002,4.128475000000001,4.014733333333333,3.7646333333333337
恒城花苑,虹口,7,23.0,1.0,1.0,111.8357142857143,638.5,690.0,,5.318149999999999,6.26945,
恒基不夜城,静安,4,24.0,1.0,1.0,112.17750000000001,494.0,405.0,625.0,4.4371,4.4486,4.688
恒大华城上河苑,浦东,5,19.0,0.0,1.0,88.122,578.0,585.0,543.3333333333334,6.5578,6.641,6.165366666666666
恒大华城东林苑,浦东,32,18.0,0.0,0.8125,70.53937499999999,438.0833333333333,489.7857142857143,405.6333333333334,6.428166666666667,6.5607428571428565,5.915516666666666
恒大华城天地苑,浦东,28,18.357142857142858,0.42857142857142855,0.6785714285714286,100.82357142857143,593.3333333333334,687.9090909090909,628.2857142857143,6.272333333333333,6.826127272727273,6.3365285714285715
恒大华城新华苑,浦东,18,21.055555555555557,0.0,1.0,72.11111111111111,367.0,,432.75,5.50656,,5.6888499999999995
恒大华城梅山苑,浦东,24,24.083333333333332,0.0,0.9166666666666666,58.01,297.0,359.75,315.64285714285717,5.59604,5.8709,5.6752714285714285
恒大华城长清苑,浦东,8,20.5,0.0,0.875,104.72249999999998,636.75,,529.0,5.522225,,6.04585
恒大小区,浦东,56,24.21818181818182,0.0,1.0,63.725892857142824,348.55555555555554,361.3888888888889,349.72222222222223,5.349744444444443,5.744166666666667,5.540966666666666
恒大翰城瀚林苑,浦东,6,17.75,0.16666666666666666,1.0,116.80666666666666,478.0,,807.0,5.3684,,5.868266666666667
恒安大厦,静安,3,20.0,1.0,0.0,110.54333333333334,451.5,,750.0,4.6039,,5.5392
恒安小区,静安,25,31.4,0.4,0.0,58.87360000000002,313.5,365.0,276.0,4.5525,5.3947,4.722236363636363
恒昌花园,徐汇,9,23.0,1.0,0.0,128.95111111111112,872.5,986.0,844.3333333333334,6.42905,6.2799499999999995,6.895099999999999
恒杰丁香花园,松江,12,13.0,0.9166666666666666,0.0,104.83166666666666,258.09999999999997,205.0,558.0,2.820833333333333,3.9469,3.5387
恒盛湖畔豪庭,奉贤,28,9.142857142857142,0.75,0.0,113.77642857142858,324.125,513.1666666666666,476.725,3.2129000000000003,3.7411166666666666,4.168387500000001
恒盛苑,闵行,18,15.88888888888889,1.0,1.0,134.36111111111111,900.8333333333334,936.0,1023.2,6.600483333333333,7.31875,7.610079999999999
恒盛豪庭,宝山,13,5.6,1.0,0.0,101.88000000000001,526.5,606.5,567.0,5.50055,5.9239,5.9819249999999995
恒盛鼎城华公馆,普陀,13,9.0,1.0,0.0,85.32615384615384,471.6666666666667,512.2666666666667,497.0,5.405466666666666,6.023833333333333,6.04275
恒盛鼎城圣都汇,普陀,12,8.833333333333334,1.0,0.0,91.21250000000003,533.25,605.6,610.0,6.047675,6.449279999999999,6.3338
恒纬家苑,浦东,5,10.6,0.0,0.0,74.376,,258.125,170.5,,3.260275,3.4832
恒联名人世家,青浦,3,14.666666666666666,0.0,0.0,386.53666666666663,1400.0,1600.0,,3.637,4.1387,
恒通公寓,虹口,7,20.0,0.42857142857142855,1.0,91.49714285714286,545.0,614.0,550.0,5.99605,6.43505,6.3489
恒阳花苑,杨浦,13,14.0,1.0,1.0,78.03692307692307,623.5,584.5555555555555,,7.2273,7.860322222222223,
恒陇丽晶公寓,普陀,3,11.0,1.0,0.0,76.89666666666666,,595.0,635.0,,7.5787,8.34605
恒龙尚品嘉苑,奉贤,4,11.0,0.5,0.0,95.745,318.0,298.75,255.7,3.5823,2.94435,2.8355
恬园风云汇,长宁,3,17.0,1.0,0.0,84.94333333333334,623.5,,712.0,6.0114,,6.8647
恺源景江苑,宝山,3,17.0,0.6666666666666666,0.0,116.71,497.0,550.0,,4.9072,5.1426,
悠和家园,静安,9,14.0,1.0,1.0,92.87888888888888,589.5,650.0,722.5,7.2958,8.10745,7.276675
悦公馆,静安,9,10.0,1.0,1.0,101.15666666666665,767.5,741.5,811.3333333333334,7.3660499999999995,8.634775000000001,7.1351
悦来小区,黄浦,7,26.857142857142858,0.8571428571428571,1.0,56.867142857142866,530.0,463.25,488.0,7.2002,8.58555,7.3906
情谊苑,浦东,4,18.0,0.0,1.0,65.495,213.5,312.5,,3.8664,4.147399999999999,
惠南一方新城,浦东,19,8.578947368421053,0.8421052631578947,0.0,86.89999999999999,272.0,288.75,284.6666666666667,3.299433333333333,3.79225,3.514133333333333
惠德公寓,黄浦,6,23.333333333333332,1.0,1.0,108.48666666666666,806.6666666666666,610.0,597.5,6.173266666666667,6.8241,7.2360500000000005
惠德新邨,浦东,9,24.0,0.5555555555555556,1.0,51.96666666666667,265.7,294.625,,5.18112,5.6998999999999995,
惠明苑,闵行,10,12.0,1.0,0.0,103.679,428.25,493.5,,4.0722499999999995,4.84445,
惠民公寓,宝山,8,24.0,1.0,1.0,84.91250000000001,425.0,400.0,384.0,4.25,4.9696,4.49995
愉景华庭,普陀,34,14.5,1.0,1.0,114.70705882352942,702.0625,681.0,638.25,5.727475,6.835679999999999,6.468
意和家园,虹口,10,18.9,0.7,0.0,111.34900000000002,511.0,665.0,656.0,4.6439,5.7195,5.068
愚园路1032弄131支弄,长宁,3,35.0,1.0,1.0,57.60666666666666,485.0,,395.0,7.3131,,7.0248
愚园路1423弄,长宁,3,42.5,0.0,0.0,35.76333333333333,219.5,352.0,,7.45035,7.3075,
愚园路750弄,长宁,3,44.0,0.0,1.0,43.98666666666667,210.0,,377.0,5.966,,7.7736
慧华东苑,嘉定,7,9.0,0.0,0.0,83.80891891891892,291.5,363.40000000000003,337.4,4.49305,4.277242857142857,4.14626
慧华东苑,宝山,30,9.0,0.0,0.0,83.80891891891892,291.5,363.40000000000003,337.4,4.49305,4.277242857142857,4.14626
慧华苑,嘉定,8,11.450980392156863,0.0,0.0,89.16705882352942,372.6857142857143,376.14285714285717,338.55555555555554,3.8336428571428565,4.0251214285714285,3.8000000000000003
慧华苑,宝山,43,11.450980392156863,0.0,0.0,89.16705882352942,372.6857142857143,376.14285714285717,338.55555555555554,3.8336428571428565,4.0251214285714285,3.8000000000000003
慧晶国际,浦东,4,,1.0,0.0,49.93,120.0,170.25,168.0,2.562,3.3937,3.2037
慧芝湖花园,静安,129,10.937984496124031,1.0,1.0,101.75914728682172,856.9375,934.0322580645161,894.6709677419354,8.376375,8.839654838709679,8.95028387096774
成亿宝盛家苑,宝山,38,14.0,0.42105263157894735,0.0,85.99473684210524,391.875,325.2857142857143,329.8076923076923,3.85885,4.1893714285714285,3.556923076923077
成亿家园,闵行,5,19.0,0.2,0.0,112.376,546.5,807.0,628.0,5.4897,5.9256,5.002
成亿花园,静安,6,17.0,0.5,0.0,101.37666666666667,,565.0,492.0,,5.6512,5.301666666666667
成山小区,浦东,20,24.0,0.0,1.0,65.55499999999999,327.5,472.0,386.8,5.376,6.7817,5.6014800000000005
打浦路303弄,黄浦,8,48.0,0.25,1.0,37.966249999999995,291.6,246.66666666666666,,7.620659999999999,7.6948333333333325,
打浦路339弄,黄浦,7,46.714285714285715,0.0,1.0,29.94,149.5,284.3333333333333,,6.430925,7.800333333333334,
扬盛佳苑,浦东,29,13.0,0.10344827586206896,0.0,69.45827586206896,226.14444444444445,278.375,253.92,3.4464555555555556,3.9268750000000003,3.42318
抚顺路363弄,杨浦,5,38.0,0.0,1.0,38.808,233.0,276.5,,6.5931,7.082875,
招商南桥雅苑,奉贤,35,10.82857142857143,1.0,0.0,92.1665714285714,222.61111111111111,297.95,269.41,2.3650444444444445,3.46556,3.0566800000000005
招商海德名门,宝山,26,5.75,0.9615384615384616,1.0,106.72307692307692,349.6666666666667,420.0,408.7,3.4242333333333335,3.86236,3.6561399999999997
招商虹桥华府,青浦,4,6.0,0.5,0.0,125.6875,468.0,780.0,633.5,5.2367,4.898,4.980449999999999
振兴大楼,黄浦,3,35.0,1.0,0.0,61.45333333333334,460.0,495.0,590.0,9.4944,7.7745,8.1673
振兴小区(徐汇),徐汇,33,34.515151515151516,0.0,1.0,52.30757575757575,304.3333333333333,414.8,363.3333333333333,6.490983333333333,7.46202,7.177849999999999
振华里小区,黄浦,6,26.0,0.0,0.0,46.41166666666667,572.6666666666666,415.0,,10.203666666666665,12.0221,
振宏小区,闵行,6,24.0,0.0,1.0,71.70166666666667,,490.0,455.0,,6.4153,6.0732
振新大厦,虹口,3,26.0,1.0,1.0,78.68,457.5,485.0,,5.81475,6.1643,
振鑫花苑,嘉定,6,15.5,0.5,0.0,79.37833333333333,400.0,308.0,364.5,4.0972,5.06,4.92075
挹翠苑,徐汇,12,20.583333333333332,0.0,1.0,96.6075,568.1428571428571,590.0,481.0,5.916471428571429,6.6667,5.68485
控江一村,杨浦,14,24.214285714285715,0.0,1.0,65.23785714285712,420.5,507.5,457.5,6.8104125,7.68295,8.36325
控江七村,杨浦,22,37.54545454545455,0.0,1.0,39.41636363636363,206.56,249.2,258.6,5.50874,7.02422,6.03962
控江东三村,杨浦,71,26.507462686567163,0.028169014084507043,1.0,43.756619718309864,250.82142857142858,254.625,231.28636363636363,5.007807142857142,6.0125375000000005,5.288459090909091
控江二村,杨浦,27,41.73076923076923,0.037037037037037035,1.0,45.75851851851852,268.375,284.5,370.25,6.131316666666667,7.329700000000001,6.1309499999999995
控江二村107弄小区,杨浦,27,23.22222222222222,0.0,1.0,37.80814814814815,204.0,185.4888888888889,167.16,4.728314285714285,5.631455555555555,5.14484
控江五村,杨浦,90,41.111111111111114,0.0,1.0,35.56200000000001,180.4083333333333,173.12105263157895,172.04444444444445,4.550675000000001,5.373194736842105,4.9457703703703695
控江六村,杨浦,18,49.833333333333336,0.0,1.0,31.98833333333333,189.96666666666667,243.9,241.0,6.219083333333334,7.178799999999999,8.416466666666667
控江四村,杨浦,99,35.68131868131868,0.12121212121212122,1.0,42.32535353535354,193.54722222222222,224.57142857142858,218.4727272727273,4.766147222222222,5.832564285714286,5.117327272727274
控江小区,杨浦,6,32.0,0.0,1.0,32.751666666666665,184.0,228.0,,5.9605,6.887919999999999,
控江新村,杨浦,9,40.0,0.0,0.0,38.527777777777786,193.33333333333334,,199.9,5.199566666666667,,4.6876
控江绿苑,杨浦,14,34.285714285714285,0.0,0.0,47.23428571428571,230.2,240.0,238.5,4.77768,5.2632,4.9957666666666665
控江西三村,杨浦,43,20.304347826086957,0.0,1.0,41.905348837209296,196.35714285714286,254.6,189.16666666666666,5.122121428571428,5.83822,5.011616666666667
控江路1039弄,杨浦,20,34.10526315789474,0.0,1.0,47.6385,270.1666666666667,287.0,279.3333333333333,5.5371,5.921583333333333,6.2418000000000005
控江路1197弄,杨浦,20,26.45,0.8,1.0,49.384499999999996,287.1666666666667,240.25,247.33333333333334,5.191216666666667,6.01335,6.0633333333333335
控江路1200弄,杨浦,85,17.764705882352942,0.0,1.0,35.46011764705883,227.3684210526316,269.16470588235296,296.58,6.173847368421053,8.049205882352942,8.282559999999998
控江路1455弄,杨浦,12,17.0,0.0,0.0,55.32916666666666,306.0,421.5,274.0,5.32225,6.19815,6.20595
控江路1525弄,杨浦,10,27.0,0.8,1.0,49.962,498.0,244.5,308.8666666666667,6.9244,6.3195,5.8274
控江路645弄,杨浦,17,38.294117647058826,0.0,1.0,44.798823529411756,273.0,285.3125,187.66666666666666,5.5094,5.8803125,4.730933333333334
控江路650弄,杨浦,3,31.333333333333332,0.0,1.0,39.343333333333334,156.0,,217.0,3.97585,,5.4578
控江路680弄,杨浦,8,38.375,0.0,1.0,38.965,217.0,193.33333333333334,172.75,4.6249,6.1853333333333325,5.21655
控江路740弄,杨浦,10,41.6,0.0,1.0,44.476000000000006,274.3333333333333,,243.5,5.547666666666667,,5.6897
控江路764弄,杨浦,4,44.0,0.0,1.0,43.3825,,430.0,182.66666666666666,,6.0368,5.363366666666667
控江路802弄,杨浦,4,46.25,0.0,1.0,32.9125,100.0,192.0,236.0,4.1221,5.84145,5.6718
控江路874弄,杨浦,5,47.4,0.0,1.0,38.17,,140.0,268.0,,5.0633,6.0579
控江路888弄,杨浦,9,38.44444444444444,0.0,1.0,35.92888888888889,186.5,209.0,186.75,4.600133333333333,5.7526,5.4858
控江路896弄,杨浦,4,36.0,0.0,1.0,50.989999999999995,270.0,,348.5,5.1974,,6.1846499999999995
摩卡小城,松江,42,11.125,1.0,0.0,99.48809523809526,342.47272727272724,358.0,370.975,3.460545454545455,4.009,3.7603
摩登堂,闵行,21,8.952380952380953,1.0,0.0,88.46285714285713,489.75,646.5,567.6,5.7036500000000006,7.0520499999999995,6.45856
政宁小区,长宁,3,26.0,1.0,1.0,68.12666666666667,565.0,520.0,,8.2075,7.5385,
政民花苑,杨浦,3,26.0,0.0,1.0,54.78666666666667,316.0,272.5,,4.9784,6.2789,
政民路150弄,杨浦,6,26.0,0.0,1.0,51.366666666666674,249.5,,310.0,5.3078,,6.1582
政民路230弄,杨浦,10,33.4,0.0,1.0,41.667,274.5,263.5,202.25,5.9287,5.79665,5.7440999999999995
政民路511弄,杨浦,4,37.5,0.0,0.0,49.1225,250.0,212.0,264.0,3.7197,5.5908,5.7376000000000005
政立路545弄,杨浦,11,24.818181818181817,0.0,0.0,63.621818181818185,349.5,399.12,340.0,5.457975,6.2390799999999995,5.3654
政立路80弄,杨浦,3,34.0,0.0,1.0,49.696666666666665,270.0,277.5,,4.9424,5.86055,
政立路830弄,杨浦,12,24.25,0.08333333333333333,1.0,54.679166666666674,,349.5,321.1333333333333,,6.136950000000001,5.803699999999999
政通路100弄,杨浦,8,22.875,0.5,1.0,73.955,387.8,445.0,570.0,5.5036000000000005,7.0179,5.3481
政通路250弄,杨浦,6,37.0,0.0,1.0,39.19333333333333,236.0,225.0,322.0,5.75305,7.0291,6.0755
政通路285弄,杨浦,11,37.72727272727273,0.0,1.0,43.69636363636364,279.8333333333333,338.0,276.6666666666667,6.339733333333332,6.8146,6.403566666666666
政通路305弄,杨浦,3,38.666666666666664,0.0,1.0,48.54,,341.0,253.0,,7.243,5.107
敦化路2弄,杨浦,4,11.0,0.0,0.0,49.905,229.0,203.0,,4.4355,5.4762,
敦化路3弄,杨浦,3,36.0,0.0,0.0,37.78333333333333,159.5,205.0,,3.918,5.630050000000001,
敦化路4弄,杨浦,10,,0.0,1.0,36.813999999999986,132.375,174.5,240.25,4.145225,5.146,4.8875
文兰小区,浦东,22,28.09090909090909,0.0,1.0,45.28727272727272,286.6666666666667,283.2,311.75,6.4311333333333325,6.80104,6.27505
文化佳园,杨浦,27,18.0,0.8888888888888888,0.0,136.63037037037037,1127.2857142857142,1003.6,983.7777777777778,7.173157142857143,7.9957400000000005,7.6225000000000005
文化名园,杨浦,50,17.52,0.0,1.0,61.7134,364.5882352941176,427.25,380.17777777777775,6.127082352941176,6.885675000000001,6.29258888888889
文化花园明珠苑,杨浦,8,19.0,1.0,1.0,124.29625,467.0,,809.8333333333334,5.2638,,6.35315
文化花园清华苑,杨浦,10,20.0,0.7,1.0,117.56299999999999,663.25,800.0,644.0,5.801925000000001,6.17,6.0513
文化花园香榭丽苑,杨浦,28,20.357142857142858,0.8928571428571429,1.0,115.1732142857143,620.0,723.9285714285714,773.75,6.025774999999999,6.4553142857142864,5.8188
文化馨苑,浦东,4,16.0,0.25,1.0,81.11749999999999,580.0,564.3333333333334,,7.6276,6.9690666666666665,
文华苑(宝山),宝山,64,21.78125,0.046875,1.0,88.60000000000001,431.5846153846154,439.75,425.95,4.985623076923077,5.196641666666667,5.270720000000001
文华苑(虹口),虹口,6,23.666666666666668,0.3333333333333333,0.0,64.435,301.0,,358.0,4.4367,,5.2896
文定天下苑,徐汇,7,18.0,1.0,0.0,114.11428571428571,1065.0,1256.6666666666667,,9.242674999999998,11.269866666666665,
文宝苑,宝山,99,12.0,0.9494949494949495,1.0,68.4779797979798,314.42857142857144,329.16,296.2105263157895,4.620678571428572,5.0197840000000005,4.5598052631578945
文怡花园,奉贤,63,18.603174603174605,0.0,0.0,88.55031746031744,201.375,273.5416666666667,238.60000000000002,2.492675,2.789641666666667,2.6427
文怡苑,浦东,33,9.545454545454545,0.8181818181818182,1.0,79.97545454545455,257.2,358.0,306.3636363636364,3.49388,4.469366666666667,3.8603454545454543
文景苑,松江,22,13.0,1.0,1.0,95.19681818181817,323.0416666666667,287.375,318.4,3.0488249999999995,4.061475,3.8084800000000003
文汇小区(浦东),浦东,25,25.08,0.0,0.0,50.6504,221.375,254.45,211.85714285714286,4.1718125,5.02108,4.549542857142857
文缘村,长宁,4,58.5,0.0,0.0,34.6425,137.5,280.0,,8.51435,8.0,
文翔名苑(公寓),松江,41,11.878048780487806,0.0,0.0,89.95268292682927,293.76666666666665,342.7285714285714,312.1666666666667,3.2983933333333337,3.690857142857143,3.2199166666666668
文翔名苑(别墅),松江,4,12.5,0.0,0.0,195.0925,577.5,885.5,,3.03695,4.42825,
文苑小区(虹口),虹口,34,24.647058823529413,0.0,0.0,57.75411764705883,259.35714285714283,318.5,318.57142857142856,4.482114285714286,5.7617125,5.433585714285714
文通雅苑,杨浦,4,6.0,1.0,1.0,119.615,830.0,795.0,1150.0,8.4539,8.4575,8.0827
文馨园,浦东,3,18.0,0.0,0.0,115.35666666666667,,443.0,482.0,,4.4748,3.89705
斜土新村,黄浦,26,32.96153846153846,0.7307692307692307,1.0,42.81038461538461,317.375,323.3181818181818,349.07142857142856,7.0378625,8.216,7.764428571428572
斜土路102号,黄浦,3,39.0,1.0,0.0,34.99666666666666,292.0,215.0,,7.3754,8.6104,
斜土路1358弄,徐汇,3,37.666666666666664,0.0,0.0,52.01333333333333,333.0,398.5,,6.6814,7.5213,
斜土路1899弄,徐汇,3,25.0,1.0,1.0,67.51666666666667,360.0,480.0,,6.5277,6.5129,
斜土路2200弄,徐汇,23,33.17391304347826,0.0,1.0,45.670869565217394,236.75,369.5,295.2,5.76825,7.384250000000001,6.6205799999999995
斜土路486弄,黄浦,4,36.0,0.5,1.0,45.735,,342.5,345.0,,8.09085,8.4208
新一小区,虹口,7,32.857142857142854,0.0,1.0,41.49285714285715,197.0,307.0,179.5,5.9106,5.9763,5.2036999999999995
新上海弄里人家,松江,6,17.0,0.0,0.0,110.58833333333332,271.3333333333333,450.0,551.5,3.0231999999999997,3.9053,3.90225
新世纪名苑,浦东,3,18.0,1.0,1.0,156.65333333333334,,1600.0,888.0,,6.8812,6.8161
新世纪广场,长宁,9,25.0,1.0,0.0,169.9022222222222,709.5,680.0,475.0,3.6590200000000004,4.5258,8.6239
新世纪花苑(一期)(浦东),浦东,37,24.0,0.5405405405405406,1.0,59.84432432432432,330.07142857142856,340.4,321.1,5.640171428571429,5.94024,5.532120000000001
新世纪花苑(三期)(浦东),浦东,29,18.724137931034484,0.0,1.0,86.7593103448276,579.45,525.8,565.0,6.530425,6.612360000000001,6.353585714285714
新世纪花苑(二期)(浦东),浦东,41,23.166666666666668,0.3902439024390244,1.0,62.31170731707314,387.25,382.52727272727276,387.9818181818182,5.8104499999999994,6.224381818181818,5.882318181818182
新中小区,长宁,16,37.5625,0.0,0.0,41.09812500000001,244.0,324.0,252.25,6.234066666666666,7.0839,7.3212
新中新村,虹口,18,51.388888888888886,0.2777777777777778,1.0,42.3811111111111,181.7,233.0,173.0,3.97894,5.1477,4.9979
新中源大楼,杨浦,7,28.0,1.0,1.0,64.86571428571429,419.0,,304.0,5.3601,,5.1827
新中苑,黄浦,9,21.0,1.0,0.0,119.50777777777779,746.5,811.6666666666666,770.0,5.45805,7.2044,6.668233333333333
新丰家园,虹口,5,15.0,0.4,1.0,62.81600000000001,360.0,,315.0,5.833600000000001,,5.7905
新丰小区,静安,24,27.583333333333332,0.875,1.0,39.470833333333324,286.1111111111111,316.71999999999997,271.2,6.7654555555555556,7.59692,7.69018
新乐名苑,松江,25,11.88,1.0,0.0,80.416,174.5,231.28571428571428,208.41666666666666,2.219125,2.7533,2.5537666666666667
新乐小区,长宁,3,25.0,0.0,1.0,67.55333333333333,340.0,450.0,,5.35835,5.9509,
新乐雅苑,松江,23,15.0,0.391304347826087,0.0,81.08304347826086,191.33333333333334,251.0,194.57142857142858,2.5576166666666666,2.6903,2.921814285714286
新会苑,普陀,4,12.0,1.0,1.0,132.34,1050.0,1024.0,770.0,6.4907,7.47145,8.2362
